ubigeo,dominio,trabaja,p506,tamanoemp,horas,ingreso,sexo,edad,edociv,educ,informal,anio,id,anoseduc,exp,exp2,sector
150101,8,0,8511,5,0,3097,0,29,1,10,0,2023,74838,17,12,144,3
150101,8,1,8512,1,54,2850,0,28,1,10,0,2023,74839,17,11,121,3
150101,8,1,7220,4,45,3637,1,30,1,10,0,2023,74840,17,13,169,3
150140,8,1,7412,1,44,2000,0,58,6,8,1,2023,74845,15,43,1849,3
150140,8,1,8010,2,36,300,0,22,5,9,1,2023,74846,16,6,36,14
150140,8,1,6603,5,44,3915,1,36,6,10,0,2023,74847,17,19,361,1
150140,8,1,6519,4,40,3915,0,35,6,10,0,2023,74848,17,18,324,3
150140,8,1,5143,2,40,2110,1,52,2,8,0,2023,74849,15,37,1369,3
150140,8,1,2520,1,40,1555,0,48,2,8,0,2023,74850,15,33,1089,3
150140,8,1,8511,2,48,1800,0,33,1,6,1,2023,74855,11,22,484,3
150143,8,1,7493,5,48,1279,0,59,1,8,0,2023,74858,15,44,1936,13
150143,8,1,8030,5,48,4400,1,59,2,11,0,2023,74861,19,40,1600,1
150143,8,1,9241,5,4,1031,0,55,2,9,1,2023,74862,16,39,1521,3
150143,8,0,4010,5,48,1600,0,26,1,10,0,2023,74863,17,9,81,NA
150143,8,1,5520,1,34,795,1,24,1,9,0,2023,74864,16,8,64,3
150143,8,1,9241,4,42,2175,1,28,1,10,0,2023,74868,17,11,121,3
150143,8,1,7491,5,48,2000,1,26,1,10,0,2023,74869,17,9,81,13
150143,8,1,7523,5,48,1740,0,66,1,10,0,2023,74871,17,49,2401,3
150143,8,1,5239,1,48,850,1,34,1,6,1,2023,74876,11,23,529,3
150143,8,1,8511,1,48,1500,1,28,1,10,1,2023,74878,17,11,121,3
150106,8,1,9199,1,72,1500,1,41,1,6,1,2023,74884,11,30,900,3
150106,8,1,5260,1,48,900,1,36,1,6,1,2023,74885,11,25,625,3
150106,8,1,8511,5,10,200,1,26,1,10,1,2023,74893,17,9,81,3
150106,8,1,8010,2,40,1500,0,24,1,10,1,2023,74894,17,7,49,14
150135,8,1,9309,1,45,450,1,27,6,6,1,2023,74897,11,16,256,2
150135,8,1,6021,1,80,1000,1,35,2,8,1,2023,74906,15,20,400,1
150135,8,1,6420,4,48,892,0,32,2,8,0,2023,74907,15,17,289,3
150135,8,1,5220,1,53,280,1,49,1,6,1,2023,74908,11,38,1444,3
150110,8,1,7130,1,54,200,0,38,6,6,1,2023,74917,11,27,729,3
150110,8,1,1810,5,44,245,1,41,6,8,0,2023,74918,15,26,676,3
150110,8,1,4520,1,45,410,1,38,1,6,1,2023,74922,11,27,729,3
150110,8,1,8511,1,45,1100,0,26,5,8,1,2023,74925,15,11,121,3
150110,8,1,2424,2,48,2700,1,39,1,9,0,2023,74931,16,23,529,3
150110,8,1,7492,5,72,1394,1,26,1,6,0,2023,74932,11,15,225,13
150112,8,1,2221,1,58,270,1,46,6,7,1,2023,74935,13,33,1089,3
150112,8,1,5211,5,48,914,0,20,1,9,0,2023,74945,16,4,16,3
150112,8,1,5211,5,48,914,1,27,1,9,0,2023,74946,16,11,121,3
150112,8,1,5232,1,48,50,1,30,6,6,1,2023,74952,11,19,361,3
150112,8,1,6304,1,48,40,0,35,6,3,1,2023,74953,3,32,1024,3
150132,8,1,1711,5,60,1360,1,53,6,5,0,2023,74964,9,44,1936,3
150132,8,1,1711,5,60,2245,0,39,6,4,0,2023,74965,6,33,1089,3
150132,8,1,7511,5,48,1800,1,50,6,6,1,2023,74970,11,39,1521,3
150132,8,1,5150,1,60,1100,1,19,1,7,1,2023,74972,13,6,36,3
150132,8,1,5010,4,50,1770,1,43,1,10,0,2023,74974,17,26,676,8
150132,8,1,5150,1,56,1470,1,52,1,10,0,2023,74979,17,35,1225,3
150132,8,1,8511,5,48,1270,0,47,5,10,0,2023,74981,17,30,900,3
150137,8,1,7422,1,60,2175,1,36,6,9,0,2023,74988,16,20,400,3
150137,8,1,4520,3,40,3990,1,59,2,6,1,2023,74992,11,48,2304,3
150137,8,1,7523,5,48,1610,1,38,2,6,0,2023,74996,11,27,729,3
150111,8,1,7511,5,36,1390,1,44,6,5,0,2023,75000,9,35,1225,3
150111,8,0,7511,5,0,950,0,36,6,6,1,2023,75001,11,25,625,3
150111,8,1,7320,1,40,3500,0,36,1,10,1,2023,75005,17,19,361,3
150111,8,1,8030,5,40,3140,0,32,1,11,0,2023,75006,19,13,169,1
150111,8,1,5520,2,60,1740,1,35,1,10,0,2023,75007,17,18,324,3
150111,8,1,5520,1,61,1000,1,40,6,6,1,2023,75009,11,29,841,3
150111,8,1,2320,1,48,1020,1,50,6,6,0,2023,75011,11,39,1521,3
150111,8,1,7493,2,49,1566,0,33,6,8,0,2023,75013,15,18,324,13
150111,8,1,5510,1,54,1620,1,44,6,8,0,2023,75014,15,29,841,8
150111,8,1,5131,1,54,335,0,30,6,6,1,2023,75015,11,19,361,3
150111,8,1,8021,4,40,1740,1,38,6,10,0,2023,75016,17,21,441,1
150111,8,1,7411,1,12,180,1,41,1,8,1,2023,75018,15,26,676,3
150111,8,1,5122,1,40,165,1,27,1,9,1,2023,75021,16,11,121,3
150111,8,0,5520,1,16,250,0,38,1,10,1,2023,75022,17,21,441,3
150111,8,1,5520,1,24,600,1,37,6,9,1,2023,75023,16,21,441,3
150111,8,1,8021,2,25,125,0,44,6,6,1,2023,75024,11,33,1089,1
150133,8,1,5233,1,40,1050,1,57,2,6,1,2023,75028,11,46,2116,3
150133,8,1,7491,5,48,1050,0,27,1,9,1,2023,75032,16,11,121,13
150133,8,1,9500,1,36,1500,0,47,1,8,1,2023,75034,15,32,1024,8
150133,8,0,5259,1,18,225,1,60,1,5,1,2023,75038,9,51,2601,3
150133,8,1,140,3,60,1680,1,49,1,6,0,2023,75039,11,38,1444,3
150133,8,1,4520,1,40,2265,1,44,5,5,0,2023,75041,9,35,1225,3
150142,8,1,7513,5,48,1500,1,43,1,6,1,2023,75050,11,32,1024,3
150142,8,1,1810,1,30,730,0,42,1,6,1,2023,75055,11,31,961,3
150142,8,1,5252,1,48,575,1,36,1,6,1,2023,75058,11,25,625,3
150142,8,1,5233,5,54,960,0,23,6,7,0,2023,75064,13,10,100,3
150142,8,1,8010,1,40,1500,0,48,6,8,1,2023,75068,15,33,1089,14
150142,8,1,7492,3,48,1740,1,45,6,8,0,2023,75069,15,30,900,13
150142,8,1,8010,5,40,2250,1,45,6,11,0,2023,75072,19,26,676,14
150142,8,1,6519,5,44,1305,1,27,1,9,0,2023,75078,16,11,121,3
150142,8,1,5520,3,48,60,0,33,2,8,1,2023,75079,15,18,324,3
150142,8,1,5122,5,48,1110,1,37,2,7,0,2023,75080,13,24,576,3
150142,8,1,1810,1,48,395,1,29,1,8,1,2023,75082,15,14,196,3
150142,8,1,1711,5,46,1566,1,60,2,6,0,2023,75084,11,49,2401,3
150142,8,1,6022,1,48,1100,1,43,6,6,0,2023,75090,11,32,1024,1
150142,8,1,7511,5,40,4000,1,54,5,9,1,2023,75092,16,38,1444,3
150142,8,1,5030,3,44,1025,1,30,1,7,0,2023,75093,13,17,289,1
150142,8,1,5030,1,2,170,0,20,1,7,1,2023,75095,13,7,49,1
150123,8,1,4540,1,54,405,1,36,6,6,1,2023,75096,11,25,625,7
150123,8,1,9500,1,72,50,0,73,1,6,1,2023,75098,11,62,3844,8
150123,8,1,5139,3,56,1070,1,42,6,10,0,2023,75102,17,25,625,3
150123,8,0,9500,1,66,300,1,27,1,6,1,2023,75103,11,16,256,8
150123,8,1,9500,1,54,450,0,51,5,4,0,2023,75104,6,45,2025,8
150123,8,1,5520,1,54,1050,0,20,1,6,1,2023,75105,11,9,81,3
150123,8,1,9500,1,44,280,0,34,6,6,1,2023,75108,11,23,529,8
150123,8,1,4520,1,54,410,1,30,6,4,1,2023,75109,6,24,576,3
150123,8,1,9303,4,48,2210,1,46,2,6,0,2023,75111,11,35,1225,1
150119,8,1,7492,5,66,2150,1,43,2,8,0,2023,75120,15,28,784,13
150125,8,1,3610,4,45,898,1,32,6,6,0,2023,75123,11,21,441,5
150125,8,1,3610,5,54,900,1,34,1,6,0,2023,75125,11,23,529,5
150125,8,1,7491,2,47,550,1,29,1,7,1,2023,75127,13,16,256,13
150125,8,1,9500,1,35,750,0,43,5,5,1,2023,75131,9,34,1156,8
150125,8,1,3610,4,48,899,1,31,1,6,0,2023,75133,11,20,400,5
150110,8,1,7493,5,45,930,0,54,3,6,0,2023,75139,11,43,1849,13
150110,8,1,3694,1,56,335,1,59,2,6,1,2023,75143,11,48,2304,5
150110,8,1,5030,5,55,1675,1,34,5,6,0,2023,75147,11,23,529,1
150110,8,1,4520,1,45,345,1,23,1,4,1,2023,75149,6,17,289,3
150103,8,1,7523,5,44,2700,0,40,1,10,0,2023,75155,17,23,529,3
150103,8,1,6023,1,50,1044,1,40,6,6,0,2023,75157,11,29,841,1
150103,8,1,9302,1,52,700,1,38,1,6,0,2023,75162,11,27,729,1
150103,8,1,5030,1,48,925,1,50,6,8,0,2023,75163,15,35,1225,1
150103,8,1,7513,5,40,2500,1,24,1,10,1,2023,75168,17,7,49,3
150103,8,1,2892,1,68,300,1,48,6,4,1,2023,75170,6,42,1764,3
150103,8,1,5231,5,48,891,0,28,1,8,0,2023,75172,15,13,169,3
150103,8,1,5232,1,60,400,0,49,1,8,1,2023,75173,15,34,1156,3
150103,8,1,5520,1,40,350,1,65,6,6,1,2023,75178,11,54,2916,3
150103,8,1,5520,1,40,350,0,61,6,8,1,2023,75179,15,46,2116,3
150103,8,1,8511,5,48,1770,0,36,1,10,0,2023,75180,17,19,361,3
150103,8,1,8511,5,36,2090,0,49,2,8,0,2023,75181,15,34,1156,3
150103,8,1,8511,5,36,2175,1,53,2,10,0,2023,75182,17,36,1296,3
150103,8,1,5520,1,72,350,1,33,2,8,1,2023,75185,15,18,324,3
150111,8,1,5122,1,60,340,1,19,1,6,1,2023,75193,11,8,64,3
150111,8,1,6021,5,54,1305,1,40,2,8,0,2023,75199,15,25,625,1
150111,8,1,5139,1,60,300,0,18,1,6,1,2023,75201,11,7,49,3
150111,8,1,1810,1,46,65,1,39,6,6,1,2023,75203,11,28,784,3
150143,8,1,1711,5,24,1044,1,55,6,3,0,2023,75211,3,52,2704,3
150143,8,1,8511,4,39,892,0,51,6,4,0,2023,75212,6,45,2025,3
150143,8,1,1511,5,10,990,0,49,6,6,0,2023,75214,11,38,1444,3
150143,8,1,9500,1,48,1025,0,29,1,0,1,2023,75216,NA,NA,NA,8
150139,8,1,2511,4,48,2450,1,48,6,6,0,2023,75225,11,37,1369,3
150139,8,1,7492,5,66,783,1,35,6,6,0,2023,75227,11,24,576,13
150139,8,1,1810,1,60,400,1,33,5,6,1,2023,75230,11,22,484,3
150132,8,1,9500,1,46,1300,0,40,5,4,1,2023,75233,6,34,1156,8
150132,8,1,1730,1,52,350,1,40,5,3,1,2023,75237,3,37,1369,3
150132,8,1,5122,1,50,1160,1,50,6,5,1,2023,75238,9,41,1681,3
150132,8,1,4520,1,16,455,1,43,1,6,1,2023,75240,11,32,1024,3
150132,8,1,7491,2,48,1125,1,36,2,6,1,2023,75241,11,25,625,13
150132,8,1,7513,5,40,1500,0,33,2,6,1,2023,75242,11,22,484,3
150109,8,1,1721,1,11,365,0,38,1,10,1,2023,75245,17,21,441,3
150109,8,1,140,1,54,910,1,20,1,9,1,2023,75247,16,4,16,3
150109,8,1,4520,1,44,270,1,50,6,6,1,2023,75248,11,39,1521,3
150109,8,1,5520,1,56,900,1,18,1,6,1,2023,75250,11,7,49,3
150109,8,1,5220,1,15,30,0,64,1,6,1,2023,75251,11,53,2809,3
150109,8,1,9500,1,40,1100,0,52,5,6,1,2023,75252,11,41,1681,8
150109,8,1,7412,1,45,1300,1,22,1,9,1,2023,75253,16,6,36,3
150109,8,1,5234,1,48,1305,1,44,2,7,0,2023,75256,13,31,961,3
150109,8,1,4520,1,12,1050,1,22,1,7,1,2023,75258,13,9,81,3
150117,8,1,6303,5,40,4466,1,35,2,10,0,2023,75259,17,18,324,1
150117,8,1,7111,1,55,1880,0,35,1,6,0,2023,75265,11,24,576,3
150117,8,0,9199,1,0,5500,0,50,3,11,0,2023,75266,19,31,961,3
150117,8,1,6420,5,40,4870,1,45,5,10,0,2023,75272,17,28,784,3
150121,8,1,6519,5,64,913,0,40,2,11,0,2023,75278,19,21,441,3
150121,8,1,8030,5,30,2250,1,35,1,11,0,2023,75282,19,16,256,1
150121,8,1,8010,1,35,2200,0,33,1,11,0,2023,75283,19,14,196,14
150121,8,1,5510,1,48,1050,1,24,1,9,0,2023,75285,16,8,64,8
150121,8,1,5239,5,41,9065,1,71,2,9,0,2023,75291,16,55,3025,3
150121,8,1,5122,2,40,5895,1,32,1,10,0,2023,75293,17,15,225,3
150121,8,1,5139,3,40,1180,0,23,1,10,1,2023,75294,17,6,36,3
150136,8,1,2212,3,48,2784,0,40,5,9,0,2023,75298,16,24,576,3
150136,8,1,1320,2,56,4620,1,48,2,10,0,2023,75299,17,31,961,3
150136,8,1,5030,5,40,7955,1,47,2,10,0,2023,75302,17,30,900,1
150136,8,1,8010,5,30,2610,0,47,2,10,0,2023,75303,17,30,900,14
150113,8,1,5150,3,40,8850,0,47,1,10,0,2023,75307,17,30,900,3
150113,8,1,1513,2,48,4795,1,52,5,10,0,2023,75308,17,35,1225,3
150113,8,1,1711,2,12,1800,1,65,5,11,1,2023,75312,19,46,2116,3
150113,8,1,8511,5,48,2487,0,52,1,10,0,2023,75316,17,35,1225,3
150113,8,1,8511,5,60,760,0,26,1,10,1,2023,75319,17,9,81,3
150113,8,1,6592,2,40,3950,1,33,1,10,0,2023,75320,17,16,256,10
150130,8,1,8030,5,38,3950,1,59,2,11,0,2023,75324,19,40,1600,1
150130,8,1,5010,4,48,3790,1,36,1,10,0,2023,75327,17,19,361,8
150122,8,1,4520,3,48,3060,0,47,4,10,0,2023,75334,17,30,900,3
150122,8,1,5122,1,40,1605,1,21,1,9,0,2023,75335,16,5,25,3
150122,8,1,8512,1,48,2200,0,30,1,10,1,2023,75336,17,13,169,3
150122,8,1,6023,1,20,250,1,52,6,6,1,2023,75337,11,41,1681,1
150122,8,1,1320,4,40,1610,0,33,1,9,0,2023,75341,16,17,289,3
150122,8,1,5143,5,40,5875,0,29,1,10,0,2023,75343,17,12,144,3
150122,8,1,5139,5,45,6020,0,44,5,10,0,2023,75344,17,27,729,3
150122,8,1,9900,3,45,6715,0,67,4,8,0,2023,75345,15,52,2704,21
150141,8,1,1513,1,24,1125,1,72,2,10,1,2023,75346,17,55,3025,3
150141,8,1,8519,1,48,900,1,43,5,8,1,2023,75351,15,28,784,3
150141,8,1,2109,1,42,1150,0,48,2,7,1,2023,75352,13,35,1225,2
150141,8,1,8511,2,74,1305,1,61,2,10,0,2023,75353,17,44,1936,3
150141,8,1,5520,2,66,1200,1,21,1,9,1,2023,75354,16,5,25,3
150140,8,1,8511,5,36,1680,0,65,5,8,0,2023,75359,15,50,2500,3
150140,8,1,5231,5,48,3180,0,39,2,10,0,2023,75362,17,22,484,3
150140,8,0,9213,5,0,3045,1,42,2,7,0,2023,75363,13,29,841,3
150140,8,1,9220,5,60,4345,1,47,5,10,0,2023,75364,17,30,900,3
150140,8,1,7523,5,40,5530,1,39,6,10,0,2023,75365,17,22,484,3
150140,8,1,6519,5,46,4230,0,48,2,10,0,2023,75367,17,31,961,3
150140,8,1,7513,5,44,7340,1,50,2,10,0,2023,75368,17,33,1089,3
150108,8,1,5139,3,48,480,1,53,2,6,0,2023,75369,11,42,1764,3
150108,8,1,7512,5,40,10000,1,45,1,11,1,2023,75373,19,26,676,3
150108,8,1,6519,4,48,2760,0,43,5,10,0,2023,75375,17,26,676,3
150108,8,1,9500,1,48,900,1,22,1,6,1,2023,75377,11,11,121,8
150108,8,1,8021,5,20,1200,0,45,2,8,0,2023,75380,15,30,900,1
150108,8,1,5139,4,40,2005,1,27,1,10,0,2023,75383,17,10,100,3
150108,8,1,7512,5,30,1950,1,59,6,11,0,2023,75384,19,40,1600,3
150108,8,1,8010,3,39,1050,0,60,6,8,0,2023,75385,15,45,2025,14
150108,8,1,7492,1,46,1025,0,26,1,10,0,2023,75386,17,9,81,13
150139,8,1,8022,4,55,625,1,31,1,6,0,2023,75389,11,20,400,1
150139,8,1,5239,3,48,1460,1,42,6,6,0,2023,75390,11,31,961,3
150139,8,1,7499,5,48,1035,0,34,6,8,0,2023,75391,15,19,361,13
150139,8,1,7511,5,45,2212,1,69,2,6,0,2023,75392,11,58,3364,3
150139,8,1,8519,1,15,1200,0,42,5,8,1,2023,75396,15,27,729,3
150135,8,1,8010,5,40,1950,0,52,6,8,0,2023,75399,15,37,1369,14
150135,8,0,7511,5,0,1740,1,58,6,10,0,2023,75400,17,41,1681,3
150135,8,1,7010,4,40,1740,0,28,1,10,0,2023,75401,17,11,121,13
150135,8,1,7511,5,48,1792,1,47,2,8,0,2023,75406,15,32,1024,3
150135,8,0,7421,3,0,902,0,55,5,8,0,2023,75409,15,40,1600,3
150135,8,1,8030,5,24,2076,1,64,2,10,0,2023,75411,17,47,2209,1
150135,8,1,5520,4,60,1653,1,26,1,10,0,2023,75414,17,9,81,3
150135,8,1,8021,1,30,2000,1,44,2,10,1,2023,75415,17,27,729,1
150135,8,1,8512,1,48,2800,0,54,2,10,1,2023,75416,17,37,1369,3
150135,8,1,5239,1,45,1660,1,38,6,7,1,2023,75421,13,25,625,3
150135,8,1,5260,1,56,3150,1,48,6,8,0,2023,75423,15,33,1089,3
150135,8,1,5239,4,48,870,1,33,1,9,0,2023,75433,16,17,289,3
150117,8,1,8021,5,25,1620,0,30,1,11,0,2023,75440,19,11,121,1
150117,8,1,8021,3,50,1720,0,29,1,7,0,2023,75441,13,16,256,1
150117,8,1,8010,5,30,1136,0,50,6,8,0,2023,75443,15,35,1225,14
150117,8,1,8021,5,30,1350,1,52,6,10,0,2023,75444,17,35,1225,1
150117,8,1,7513,5,48,1800,0,42,1,10,0,2023,75445,17,25,625,3
150117,8,1,7511,5,40,2375,0,43,5,10,0,2023,75446,17,26,676,3
150117,8,1,5520,1,5,30,0,24,1,9,1,2023,75448,16,8,64,3
150117,8,1,6420,5,48,1014,1,28,1,10,0,2023,75452,17,11,121,3
150117,8,1,5520,1,48,1200,1,38,5,8,0,2023,75453,15,23,529,3
150112,8,1,7491,5,48,1044,0,34,4,8,0,2023,75454,15,19,361,13
150112,8,1,8511,5,40,1915,0,49,5,8,0,2023,75459,15,34,1156,3
150112,8,0,7411,1,30,750,1,24,1,9,1,2023,75463,16,8,64,3
150112,8,1,7512,5,48,2120,0,57,1,11,0,2023,75469,19,38,1444,3
150112,8,0,8010,2,0,1500,1,51,1,11,0,2023,75471,19,32,1024,14
150132,8,1,8021,1,30,1305,1,58,2,11,0,2023,75472,19,39,1521,1
150132,8,1,8021,1,30,1305,0,57,2,10,0,2023,75473,17,40,1600,1
150132,8,1,8021,1,12,870,1,35,1,8,0,2023,75474,15,20,400,1
150132,8,1,8021,1,30,1305,1,31,1,10,0,2023,75475,17,14,196,1
150132,8,1,5232,1,50,275,0,37,1,7,1,2023,75484,13,24,576,3
150132,8,1,7491,5,54,1566,1,41,2,9,0,2023,75491,16,25,625,13
150105,8,1,2221,1,45,1130,1,55,2,9,0,2023,75493,16,39,1521,3
150105,8,1,8511,2,40,1087,1,62,2,9,0,2023,75503,16,46,2116,3
150105,8,1,5239,2,40,2835,1,42,1,10,0,2023,75506,17,25,625,3
150105,8,1,3190,2,45,1940,1,37,1,8,0,2023,75507,15,22,484,3
150105,8,1,1810,1,40,1131,1,55,2,6,0,2023,75508,11,44,1936,3
150105,8,1,500,5,46,1740,1,27,1,10,0,2023,75510,17,10,100,8
150105,8,1,7512,5,40,8000,1,33,2,10,1,2023,75512,17,16,256,3
150105,8,1,5520,1,66,1218,1,38,6,7,0,2023,75514,13,25,625,3
150105,8,1,5520,1,66,1582,0,33,6,6,1,2023,75515,11,22,484,3
150115,8,1,5030,1,40,1150,0,35,6,9,0,2023,75517,16,19,361,1
150115,8,1,5030,1,48,1155,1,31,1,8,0,2023,75518,15,16,256,1
150115,8,1,2520,3,48,2075,1,35,1,9,0,2023,75521,16,19,361,3
150115,8,1,7421,1,48,1500,1,32,1,10,0,2023,75522,17,15,225,3
150115,8,1,6519,3,48,2000,0,49,2,10,0,2023,75524,17,32,1024,3
150115,8,1,6023,1,56,1020,1,50,6,6,1,2023,75527,11,39,1521,1
150108,8,1,122,4,49,3150,1,52,6,10,0,2023,75537,17,35,1225,3
150108,8,1,9249,3,72,1025,0,25,1,6,1,2023,75543,11,14,196,3
150143,8,1,7523,5,40,2480,1,62,5,9,0,2023,75547,16,46,2116,3
150143,8,1,9219,1,91,50,1,29,6,6,1,2023,75548,11,18,324,3
150143,8,1,5520,1,35,160,0,27,6,9,1,2023,75549,16,11,121,3
150143,8,1,9241,4,44,2400,1,48,2,10,0,2023,75556,17,31,961,3
150143,8,1,2696,1,20,1485,0,35,6,9,1,2023,75561,16,19,361,3
150143,8,1,4520,2,44,4055,1,39,6,9,0,2023,75562,16,23,529,3
150143,8,1,8010,5,30,2000,0,49,2,11,0,2023,75563,19,30,900,14
150143,8,1,6110,5,70,2480,1,55,2,8,0,2023,75564,15,40,1600,3
150143,8,0,5520,1,0,320,0,47,5,8,1,2023,75567,15,32,1024,3
150143,8,1,4520,4,63,1255,1,43,1,8,0,2023,75569,15,28,784,3
150143,8,1,5252,1,70,30,1,39,1,5,1,2023,75572,9,30,900,3
150143,8,1,9219,1,60,180,1,26,1,6,1,2023,75574,11,15,225,3
150143,8,1,8021,5,40,1800,0,54,6,8,0,2023,75575,15,39,1521,1
150106,8,1,4520,1,55,315,1,53,5,5,1,2023,75579,9,44,1936,3
150106,8,0,8021,5,0,2380,1,56,1,10,0,2023,75582,17,39,1521,1
150106,8,0,1551,1,0,1895,1,46,5,9,0,2023,75584,16,30,900,3
150106,8,1,2921,1,48,3470,1,40,6,6,0,2023,75587,11,29,841,3
150106,8,1,5520,1,24,105,0,39,6,7,1,2023,75588,13,26,676,3
150106,8,1,4520,1,60,340,1,41,6,6,1,2023,75590,11,30,900,3
150106,8,1,6023,2,48,905,0,30,1,9,0,2023,75594,16,14,196,1
150106,8,1,7513,5,40,2000,1,53,2,6,0,2023,75595,11,42,1764,3
150106,8,1,8511,5,48,1880,0,48,2,8,0,2023,75596,15,33,1089,3
150135,8,1,5211,4,54,1045,0,45,6,9,0,2023,75599,16,29,841,3
150135,8,1,6021,3,60,522,1,44,6,6,0,2023,75600,11,33,1089,1
150135,8,1,5252,1,30,95,0,46,6,7,1,2023,75603,13,33,1089,3
150135,8,1,4520,2,60,525,1,48,2,6,1,2023,75604,11,37,1369,3
150135,8,1,7493,2,48,892,1,26,1,9,0,2023,75607,16,10,100,13
150135,8,1,4520,1,46,270,1,19,1,6,1,2023,75611,11,8,64,3
150135,8,1,5510,1,56,587,0,44,5,3,0,2023,75614,3,41,1681,8
150117,8,1,5143,1,52,290,1,35,2,6,1,2023,75621,11,24,576,3
150117,8,1,8021,5,30,2175,0,64,1,10,0,2023,75623,17,47,2209,1
150117,8,1,6603,5,40,930,1,35,2,8,0,2023,75627,15,20,400,1
150117,8,1,5143,1,48,950,1,36,1,6,0,2023,75630,11,25,625,3
150117,8,1,4540,1,60,460,1,26,1,6,1,2023,75632,11,15,225,7
150117,8,1,5050,4,46,1705,1,55,5,6,0,2023,75634,11,44,1936,8
150117,8,0,5520,1,6,15,0,15,1,5,1,2023,75639,9,6,36,3
150112,8,1,7422,2,48,3045,1,43,2,8,0,2023,75642,15,28,784,3
150112,8,1,8511,3,48,1270,0,29,1,11,0,2023,75643,19,10,100,3
150112,8,1,7493,1,40,892,1,44,1,6,1,2023,75647,11,33,1089,13
150112,8,1,9500,1,60,700,0,43,5,5,1,2023,75648,9,34,1156,8
150112,8,1,4520,1,42,385,1,26,1,6,1,2023,75649,11,15,225,3
150112,8,1,5520,1,60,1200,0,20,6,9,1,2023,75651,16,4,16,3
150112,8,1,5239,1,96,475,1,19,6,6,1,2023,75652,11,8,64,3
150132,8,1,9500,1,60,1392,0,42,1,6,0,2023,75655,11,31,961,8
150132,8,1,5239,1,66,340,0,25,1,6,1,2023,75656,11,14,196,3
150132,8,1,5239,1,60,405,0,25,1,6,1,2023,75657,11,14,196,3
150132,8,1,5239,1,60,340,0,22,1,8,1,2023,75658,15,7,49,3
150132,8,1,6420,1,24,1300,0,24,1,9,1,2023,75660,16,8,64,3
150132,8,1,5131,1,66,330,0,49,1,10,1,2023,75661,17,32,1024,3
150132,8,1,7421,1,40,1435,1,26,1,10,0,2023,75664,17,9,81,3
150132,8,1,7430,3,48,1370,1,66,6,6,0,2023,75666,11,55,3025,3
150132,8,1,6420,1,60,300,1,42,5,5,1,2023,75669,9,33,1089,3
150132,8,1,5520,1,74,410,0,30,5,9,1,2023,75670,16,14,196,3
150132,8,1,7513,5,45,1050,0,28,1,10,1,2023,75678,17,11,121,3
150132,8,0,6309,1,40,892,0,21,1,9,0,2023,75688,16,5,25,2
150132,8,1,9500,1,72,1800,0,31,1,6,1,2023,75692,11,20,400,8
150132,8,1,5232,1,72,245,0,40,5,6,1,2023,75693,11,29,841,3
150132,8,1,9199,3,56,1300,1,35,6,6,1,2023,75697,11,24,576,3
150107,8,1,7499,4,40,892,1,50,6,6,0,2023,75698,11,39,1521,13
150107,8,1,8010,1,30,1025,0,56,6,10,1,2023,75699,17,39,1521,14
150107,8,1,5139,5,48,1470,1,29,1,7,0,2023,75700,13,16,256,3
150107,8,1,6023,1,90,2000,1,47,2,3,1,2023,75701,3,44,1936,1
150107,8,1,1541,1,32,215,1,18,1,5,1,2023,75703,9,9,81,3
150107,8,1,6303,2,24,1800,1,29,1,10,1,2023,75709,17,12,144,1
150107,8,1,5122,4,48,892,1,20,1,6,0,2023,75713,11,9,81,3
150107,8,1,9500,1,45,950,0,25,1,7,1,2023,75719,13,12,144,8
150111,8,1,9500,1,12,435,0,55,5,6,0,2023,75732,11,44,1936,8
150111,8,1,4520,3,56,4525,1,51,1,7,0,2023,75733,13,38,1444,3
150111,8,1,6420,5,48,913,0,23,6,9,0,2023,75734,16,7,49,3
150111,8,1,5150,1,48,335,1,23,6,6,1,2023,75735,11,12,144,3
150111,8,1,9302,1,8,120,0,61,2,8,1,2023,75737,15,46,2116,1
150111,8,1,5211,5,30,635,1,19,1,7,0,2023,75741,13,6,36,3
150115,8,1,7511,5,48,1742,1,64,2,6,0,2023,75753,11,53,2809,3
150115,8,1,6022,3,60,350,1,51,5,6,1,2023,75758,11,40,1600,1
150115,8,1,5239,1,28,380,1,30,6,8,1,2023,75768,15,15,225,3
150142,8,1,5520,1,48,1000,0,18,1,6,1,2023,75776,11,7,49,3
150142,8,1,5231,1,48,950,0,28,2,7,0,2023,75778,13,15,225,3
150142,8,1,5143,1,40,1020,1,25,2,6,0,2023,75779,11,14,196,3
150142,8,1,5040,1,64,1110,1,39,1,6,1,2023,75782,11,28,784,8
150142,8,1,5231,1,48,965,1,35,1,10,0,2023,75783,17,18,324,3
150142,8,1,1511,4,45,295,0,55,5,6,0,2023,75786,11,44,1936,3
150142,8,1,7511,5,60,2610,0,31,1,10,0,2023,75787,17,14,196,3
150142,8,1,3691,4,53,260,1,21,1,8,0,2023,75795,15,6,36,5
150142,8,1,5520,1,48,1050,1,19,1,7,1,2023,75796,13,6,36,3
150143,8,1,6021,5,42,1650,1,44,2,8,0,2023,75797,15,29,841,1
150143,8,1,1810,4,30,2200,1,64,2,8,0,2023,75800,15,49,2401,3
150143,8,0,1810,1,30,500,1,23,1,7,1,2023,75802,13,10,100,3
